ENCFF006MAM	bed narrowPeak	conservative idr thresholded peaks	ENCSR177VFS	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens				MEF2B-human	DNA					False	2018-02-13	ENCODE				1, 2							ENCFF001TDO, ENCFF252PIK, ENCFF934HHY, ENCFF952CNK	681596	ENCODE Processing Pipeline	d751a1feaf091e3d0446985f75800516		https://www.encodeproject.org/files/ENCFF006MAM/@@download/ENCFF006MAM.bed.gz	hg19			released		mild to moderate bottlenecking, moderate library complexity	experiment not submitted to GEO	poor library complexity, severe bottlenecking, partially characterized antibody	
ENCFF138CXP	bed narrowPeak	conservative idr thresholded peaks	ENCSR000BNG	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens				MEF2C-human	DNA		see document	see document		False	2011-07-18	ENCODE				1, 2							ENCFF001TDO, ENCFF099MXC, ENCFF515LFS, ENCFF815LEF	66073	ENCODE Processing Pipeline	4fdd5e2ca1e6f3aa2adab2b3cddf7520		https://www.encodeproject.org/files/ENCFF138CXP/@@download/ENCFF138CXP.bed.gz	hg19			released		mild to moderate bottlenecking, low read length, low read depth, moderate library complexity	biological replicates with identical biosample	insufficient read depth, insufficient replicate concordance	
ENCFF173KPE	bed narrowPeak	conservative idr thresholded peaks	ENCSR552XSN	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens				MLLT1-human	DNA					False	2016-08-24	ENCODE				1, 2							ENCFF001TDO, ENCFF657OOK, ENCFF942NGM, ENCFF966NTL	759703	ENCODE Processing Pipeline	7f99322160804166f10ede1034658a12		https://www.encodeproject.org/files/ENCFF173KPE/@@download/ENCFF173KPE.bed.gz	hg19			released		mild to moderate bottlenecking			
ENCFF197TYK	bed narrowPeak	conservative idr thresholded peaks	ENCSR293QAR	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens				MTA2-human	DNA					False	2016-09-20	ENCODE				1, 2							ENCFF001TDO, ENCFF407KWG, ENCFF494SRY, ENCFF593KRH	699697	ENCODE Processing Pipeline	ab295d1f6e13de16b0486d14c6f2b109		https://www.encodeproject.org/files/ENCFF197TYK/@@download/ENCFF197TYK.bed.gz	hg19			released		mild to moderate bottlenecking, low read depth, moderate library complexity			
ENCFF611WSJ	bed narrowPeak	conservative idr thresholded peaks	ENCSR000BRH	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens				MTA3-human	DNA		see document	see document		False	2012-02-29	ENCODE				1, 2							ENCFF001TDO, ENCFF496UYK, ENCFF574RLW, ENCFF600RTA	244271	ENCODE Processing Pipeline	e04c0db5534192819aaab3547f10e094		https://www.encodeproject.org/files/ENCFF611WSJ/@@download/ENCFF611WSJ.bed.gz	hg19			released		low read length, inconsistent platforms, borderline replicate concordance	biological replicates with identical biosample		
ENCFF861YUL	bed narrowPeak	conservative idr thresholded peaks	ENCSR000DZI	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens				MXI1-human	DNA					False	2011-10-29	ENCODE				1, 2							ENCFF001TDO, ENCFF603MKX, ENCFF711VHK, ENCFF776GTW	324464	ENCODE Processing Pipeline	756f355b738795e346faec1ef0cc8ac2		https://www.encodeproject.org/files/ENCFF861YUL/@@download/ENCFF861YUL.bed.gz	hg19			released		inconsistent target of control experiment, low read length, mild to moderate bottlenecking, inconsistent platforms, low read depth			
ENCFF257OPZ	bed narrowPeak	conservative idr thresholded peaks	ENCSR278SQL	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens				NBN-human	DNA					False	2016-08-24	ENCODE				1, 2							ENCFF001TDO, ENCFF174HNI, ENCFF211SVA, ENCFF635TWM	678523	ENCODE Processing Pipeline	9abb0314463e065dfc4d65defa687423		https://www.encodeproject.org/files/ENCFF257OPZ/@@download/ENCFF257OPZ.bed.gz	hg19			released					
ENCFF359EFT	bed narrowPeak	conservative idr thresholded peaks	ENCSR000BQL	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens				NFATC1-human	DNA		see document	see document		False	2012-02-29	ENCODE				1, 2							ENCFF001TDO, ENCFF186XBP, ENCFF838ATU, ENCFF948UJN	234706	ENCODE Processing Pipeline	73d24d9b9ce1a201a165ea6e36994ebf		https://www.encodeproject.org/files/ENCFF359EFT/@@download/ENCFF359EFT.bed.gz	hg19			released		low read length, inconsistent platforms	biological replicates with identical biosample		
ENCFF498BHJ	bed narrowPeak	conservative idr thresholded peaks	ENCSR437GBJ	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens				NFATC3-human	DNA					False	2018-01-26	ENCODE				1, 2							ENCFF001TDO, ENCFF452APP, ENCFF473OII, ENCFF549TIS	343248	ENCODE Processing Pipeline	e72ec75f976367450202a7cc88b94f56		https://www.encodeproject.org/files/ENCFF498BHJ/@@download/ENCFF498BHJ.bed.gz	hg19			released		mild to moderate bottlenecking, inconsistent platforms, moderate library complexity	experiment not submitted to GEO	poor library complexity, severe bottlenecking, partially characterized antibody	
ENCFF729STF	bed narrowPeak	conservative idr thresholded peaks	ENCSR000DZY	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens				NFE2-human	DNA		see document	see document		False	2011-10-29	ENCODE				1, 2							ENCFF001TDO, ENCFF126LPK, ENCFF168WPY, ENCFF955NAK	1989	ENCODE Processing Pipeline	9c1045dd64c024f0bafeb37ebda74a59		https://www.encodeproject.org/files/ENCFF729STF/@@download/ENCFF729STF.bed.gz	hg19			released		low read length, low read depth	biological replicates with identical biosample	control insufficient read depth	
ENCFF269LZJ	bed narrowPeak	conservative idr thresholded peaks	ENCSR000BRN	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens				NFIC-human	DNA		see document	see document		False	2012-02-29	ENCODE				1, 2							ENCFF001TDO, ENCFF019FNI, ENCFF729EFK, ENCFF806NEN	534232	ENCODE Processing Pipeline	03f7a9c0cdd336f6c026fe75009d6e61		https://www.encodeproject.org/files/ENCFF269LZJ/@@download/ENCFF269LZJ.bed.gz	hg19			released		mild to moderate bottlenecking, low read length, inconsistent platforms, low read depth, moderate library complexity	biological replicates with identical biosample		
ENCFF593EHO	bed narrowPeak	conservative idr thresholded peaks	ENCSR746XEG	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens				NFXL1-human	DNA					False	2017-05-17	ENCODE				1, 2							ENCFF001TDO, ENCFF044ASF, ENCFF635ZSK, ENCFF763SSU	71564	ENCODE Processing Pipeline	b44f16e0ecc26b10f1184749715aed2d		https://www.encodeproject.org/files/ENCFF593EHO/@@download/ENCFF593EHO.bed.gz	hg19			released		mild to moderate bottlenecking, antibody characterized with exemption, borderline replicate concordance			
ENCFF363BLT	bed narrowPeak	conservative idr thresholded peaks	ENCSR000DNM	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens				NFYB-human	DNA		see document	see document		False	2011-10-29	ENCODE				1, 2							ENCFF001TDO, ENCFF350IOX, ENCFF655JXN, ENCFF911SLA	140197	ENCODE Processing Pipeline	5c4af83d23088c2069829e094fab54a3		https://www.encodeproject.org/files/ENCFF363BLT/@@download/ENCFF363BLT.bed.gz	hg19			released		inconsistent target of control experiment, low read length, mild to moderate bottlenecking, moderate library complexity	biological replicates with identical biosample	insufficient read depth	
ENCFF538XDH	bed narrowPeak	conservative idr thresholded peaks	ENCSR784VIQ	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens				NR2C1-human	DNA					False	2017-06-07	ENCODE				1, 2							ENCFF001TDO, ENCFF041WNR, ENCFF119UKJ, ENCFF685WLQ	163852	ENCODE Processing Pipeline	9e1ac4889ae50348ad6e94c9915c5570		https://www.encodeproject.org/files/ENCFF538XDH/@@download/ENCFF538XDH.bed.gz	hg19			released		mild to moderate bottlenecking, antibody characterized with exemption, moderate library complexity			
ENCFF208TMB	bed narrowPeak	conservative idr thresholded peaks	ENCSR000EUL	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens				NR2C2-human	DNA		see document	see document		False	2011-10-29	ENCODE				1, 2							ENCFF001TDO, ENCFF258YSG, ENCFF423FMQ, ENCFF973NBX	14288	ENCODE Processing Pipeline	449b514fad2d440af822c75c9f1db518		https://www.encodeproject.org/files/ENCFF208TMB/@@download/ENCFF208TMB.bed.gz	hg19			released		low read depth, borderline replicate concordance		control insufficient read depth, insufficient read length	
ENCFF255HIR	bed narrowPeak	conservative idr thresholded peaks	ENCSR514VYD	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens				NR2F1-human	DNA					False	2017-04-14	ENCODE				1, 2							ENCFF001TDO, ENCFF241KMD, ENCFF766CJW, ENCFF878DLA	617371	ENCODE Processing Pipeline	ea6af5b6ecf486717609213382a32a01		https://www.encodeproject.org/files/ENCFF255HIR/@@download/ENCFF255HIR.bed.gz	hg19			released		mild to moderate bottlenecking			
ENCFF969EMZ	bed narrowPeak	conservative idr thresholded peaks	ENCSR000BHD	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens				PAX5-human	DNA		see document	see document		False	2011-07-18	ENCODE				1, 2							ENCFF001TDO, ENCFF252RWC, ENCFF565JQY, ENCFF915CCU	365148	ENCODE Processing Pipeline	3d7ef811461c889b0ff18ad7fd6b62dc		https://www.encodeproject.org/files/ENCFF969EMZ/@@download/ENCFF969EMZ.bed.gz	hg19			released		mild to moderate bottlenecking, low read length, low read depth, moderate library complexity	biological replicates with identical biosample		
ENCFF890HDX	bed narrowPeak	conservative idr thresholded peaks	ENCSR192AFN	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens				PAX8-human	DNA					False	2017-11-30	ENCODE				1, 2							ENCFF001TDO, ENCFF268ECX, ENCFF350LWS, ENCFF769CZK	46332	ENCODE Processing Pipeline	d5981149e428091b0580deba65fcd932		https://www.encodeproject.org/files/ENCFF890HDX/@@download/ENCFF890HDX.bed.gz	hg19			released		mild to moderate bottlenecking, moderate library complexity	experiment not submitted to GEO		
ENCFF511YXY	bed narrowPeak	conservative idr thresholded peaks	ENCSR000BGR	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens				PBX3-human	DNA		see document	see document		False	2011-07-18	ENCODE				1, 2							ENCFF001TDO, ENCFF312KOJ, ENCFF961XVK, ENCFF999YFK	55845	ENCODE Processing Pipeline	595f0e4565a0cb650baa79f4fdfe2bf1		https://www.encodeproject.org/files/ENCFF511YXY/@@download/ENCFF511YXY.bed.gz	hg19			released		mild to moderate bottlenecking, low read length, low read depth, moderate library complexity	biological replicates with identical biosample	insufficient replicate concordance	
ENCFF618KHI	bed narrowPeak	conservative idr thresholded peaks	ENCSR711XNY	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens				PKNOX1-human	DNA					False	2016-11-17	ENCODE				1, 2							ENCFF001TDO, ENCFF049YTC, ENCFF583BIS, ENCFF825QFX	472332	ENCODE Processing Pipeline	a748bf20f034d371da0956242b448c51		https://www.encodeproject.org/files/ENCFF618KHI/@@download/ENCFF618KHI.bed.gz	hg19			released		mild to moderate bottlenecking			
ENCFF587YZD	bed narrowPeak	conservative idr thresholded peaks	ENCSR000BGD	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens				POLR2A-human	DNA		see document	see document		False	2011-07-18	ENCODE				1, 2							ENCFF001TDO, ENCFF591LRS, ENCFF630QJJ, ENCFF879SHG	770947	ENCODE Processing Pipeline	2a62f1a3226d5ff0a91a3469fb6ab8e6		https://www.encodeproject.org/files/ENCFF587YZD/@@download/ENCFF587YZD.bed.gz	hg19			released		mild to moderate bottlenecking, low read length, low read depth	biological replicates with identical biosample		
ENCFF838MWP	bed narrowPeak	conservative idr thresholded peaks	ENCSR000DZK	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens				POLR2AphosphoS2-human	DNA		see document	see document		False	2011-10-29	ENCODE				1, 2							ENCFF001TDO, ENCFF574RRB, ENCFF707YNJ, ENCFF998HJZ	202172	ENCODE Processing Pipeline	1d5e843d35bc289f4e42170828207fa3		https://www.encodeproject.org/files/ENCFF838MWP/@@download/ENCFF838MWP.bed.gz	hg19			released		inconsistent target of control experiment, low read length, mild to moderate bottlenecking, low read depth, moderate library complexity	biological replicates with identical biosample		
ENCFF663DKN	bed narrowPeak	conservative idr thresholded peaks	ENCSR000BIF	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens				POLR2AphosphoS5-human	DNA		see document	see document		False	2011-07-18	ENCODE				1, 2							ENCFF001TDO, ENCFF123VNC, ENCFF252XCG, ENCFF845PQC	589547	ENCODE Processing Pipeline	738c927bb59185d6c24d9ec6c22b66d3		https://www.encodeproject.org/files/ENCFF663DKN/@@download/ENCFF663DKN.bed.gz	hg19			released		mild to moderate bottlenecking, low read length, inconsistent platforms	biological replicates with identical biosample		
ENCFF756HRE	bed narrowPeak	conservative idr thresholded peaks	ENCSR000BMY	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens				RAD21-human	DNA		see document	see document		False	2011-07-18	ENCODE				1, 2							ENCFF001TDO, ENCFF436OWU, ENCFF510UIU, ENCFF601GLM	611088	ENCODE Processing Pipeline	96cfd0fdf4679678cc42c814594c6c39		https://www.encodeproject.org/files/ENCFF756HRE/@@download/ENCFF756HRE.bed.gz	hg19			released		mild to moderate bottlenecking, low read length, low read depth, moderate library complexity	biological replicates with identical biosample	insufficient read depth	
ENCFF388DPA	bed narrowPeak	conservative idr thresholded peaks	ENCSR482TWQ	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens				RAD51-human	DNA					False	2016-11-17	ENCODE				1, 2							ENCFF001TDO, ENCFF014TGJ, ENCFF270NTV, ENCFF310LKB	257624	ENCODE Processing Pipeline	f530d2f41e02007060057add9d54d2df		https://www.encodeproject.org/files/ENCFF388DPA/@@download/ENCFF388DPA.bed.gz	hg19			released		mild to moderate bottlenecking, inconsistent platforms, moderate library complexity			
ENCFF608GYJ	bed narrowPeak	conservative idr thresholded peaks	ENCSR330EXS	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens				RBBP5-human	DNA					False	2016-11-23	ENCODE				1, 2							ENCFF001TDO, ENCFF728BVI, ENCFF893XGS, ENCFF982HET	31708	ENCODE Processing Pipeline	c81800fc085b810e7fbc397d75bd9024		https://www.encodeproject.org/files/ENCFF608GYJ/@@download/ENCFF608GYJ.bed.gz	hg19			released					
ENCFF356JLK	bed narrowPeak	conservative idr thresholded peaks	ENCSR000DZC	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens				RCOR1-human	DNA		see document	see document		False	2012-05-14	ENCODE				1, 2							ENCFF001TDO, ENCFF118LBD, ENCFF489ZRF, ENCFF906FFH	176619	ENCODE Processing Pipeline	a65a5319633a4b4c97b6350bba3930f4		https://www.encodeproject.org/files/ENCFF356JLK/@@download/ENCFF356JLK.bed.gz	hg19			released		inconsistent target of control experiment, low read length, low read depth, borderline replicate concordance	biological replicates with identical biosample		
ENCFF739VBA	bed narrowPeak	conservative idr thresholded peaks	ENCSR387QUV	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens				RELB-human	DNA					False	2017-02-21	ENCODE				1, 2							ENCFF001TDO, ENCFF355VTC, ENCFF747HDW, ENCFF967CAZ	705800	ENCODE Processing Pipeline	ec5a897f10c3d09972e5e87ace8881fe		https://www.encodeproject.org/files/ENCFF739VBA/@@download/ENCFF739VBA.bed.gz	hg19			released		mild to moderate bottlenecking, low read depth, moderate library complexity			
ENCFF936XYD	bed narrowPeak	conservative idr thresholded peaks	ENCSR000BGF	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens				REST-human	DNA		see document	see document		False	2011-07-18	ENCODE				1, 2							ENCFF001TDO, ENCFF022KXM, ENCFF562ZXJ, ENCFF632AEM	96483	ENCODE Processing Pipeline	90c0de5c0124c532f655193383893f1d		https://www.encodeproject.org/files/ENCFF936XYD/@@download/ENCFF936XYD.bed.gz	hg19			released		mixed read lengths, low read length, low read depth	biological replicates with identical biosample	insufficient read depth, insufficient read length	
ENCFF968KDX	bed narrowPeak	conservative idr thresholded peaks	ENCSR000DZW	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens				RFX5-human	DNA		see document	see document		False	2011-10-29	ENCODE				1, 2							ENCFF001TDO, ENCFF381NIE, ENCFF628ZZL, ENCFF868UJU	87660	ENCODE Processing Pipeline	af9058a336a5f3bf39b5a34f6b37af34		https://www.encodeproject.org/files/ENCFF968KDX/@@download/ENCFF968KDX.bed.gz	hg19			released		inconsistent target of control experiment, low read length, low read depth	biological replicates with identical biosample		
ENCFF147DQK	bed narrowPeak	conservative idr thresholded peaks	ENCSR000BRI	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens				RUNX3-human	DNA		see document	see document		False	2012-02-29	ENCODE				1, 2							ENCFF001TDO, ENCFF308ISM, ENCFF670DLM, ENCFF689WPU	1067367	ENCODE Processing Pipeline	bed2c322ce905180a0ff3dc14e658782		https://www.encodeproject.org/files/ENCFF147DQK/@@download/ENCFF147DQK.bed.gz	hg19			released		low read length, inconsistent platforms	biological replicates with identical biosample		
ENCFF299YDM	bed narrowPeak	conservative idr thresholded peaks	ENCSR000BJD	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens				RXRA-human	DNA		see document	see document		False	2011-07-18	ENCODE				1, 2							ENCFF001TDO, ENCFF222RUB, ENCFF455MUC, ENCFF595JYV	19434	ENCODE Processing Pipeline	6a0b32f7f6924e910273f0f56f75a52d		https://www.encodeproject.org/files/ENCFF299YDM/@@download/ENCFF299YDM.bed.gz	hg19			released		mild to moderate bottlenecking, low read length	biological replicates with identical biosample	poor library complexity, severe bottlenecking, insufficient read depth	
ENCFF604JBA	bed narrowPeak	conservative idr thresholded peaks	ENCSR000DYX	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens				SIN3A-human	DNA		see document	see document		False	2012-05-14	ENCODE				1, 2							ENCFF001TDO, ENCFF352QMZ, ENCFF441TSO, ENCFF692VTI	253097	ENCODE Processing Pipeline	b21234e67aa21c0142e9f753ca0b3c39		https://www.encodeproject.org/files/ENCFF604JBA/@@download/ENCFF604JBA.bed.gz	hg19			released		inconsistent target of control experiment, low read length, low read depth	biological replicates with identical biosample		
ENCFF163EZT	bed narrowPeak	conservative idr thresholded peaks	ENCSR000BJE	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens				SIX5-human	DNA		see document	see document		False	2011-07-18	ENCODE				1, 2							ENCFF001TDO, ENCFF491NVT, ENCFF557TKJ, ENCFF771CBA	70687	ENCODE Processing Pipeline	a2b8141773a111b3ac493d81a27a64ce		https://www.encodeproject.org/files/ENCFF163EZT/@@download/ENCFF163EZT.bed.gz	hg19			released		mild to moderate bottlenecking, low read length, low read depth, moderate library complexity	biological replicates with identical biosample	severe bottlenecking	
ENCFF723HNB	bed narrowPeak	conservative idr thresholded peaks	ENCSR212YKD	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens				SKIL-human	DNA					False	2017-07-24	ENCODE				1, 2							ENCFF001TDO, ENCFF047ZBU, ENCFF513BIR, ENCFF922PHV	351315	ENCODE Processing Pipeline	e34a701ea0d14fba11bd808f5686bc43		https://www.encodeproject.org/files/ENCFF723HNB/@@download/ENCFF723HNB.bed.gz	hg19			released		mild to moderate bottlenecking, inconsistent platforms, low read depth	experiment not submitted to GEO	poor library complexity, severe bottlenecking	
ENCFF082DHF	bed narrowPeak	conservative idr thresholded peaks	ENCSR813DCK	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens				SMAD1-human	DNA					False	2018-01-26	ENCODE				1, 2							ENCFF001TDO, ENCFF057LDF, ENCFF562WIC, ENCFF916SIZ	131178	ENCODE Processing Pipeline	de353e6e315617759d3377c57217670d		https://www.encodeproject.org/files/ENCFF082DHF/@@download/ENCFF082DHF.bed.gz	hg19			released		mild to moderate bottlenecking, low read depth	experiment not submitted to GEO	partially characterized antibody	
ENCFF015IVD	bed narrowPeak	conservative idr thresholded peaks	ENCSR251OVJ	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens				SMAD5-human	DNA					False	2016-02-02	ENCODE				1, 2							ENCFF001TDO, ENCFF045XQS, ENCFF502RRE, ENCFF895ECZ	167546	ENCODE Processing Pipeline	a80330cca65530179c7e4f172ee420b1		https://www.encodeproject.org/files/ENCFF015IVD/@@download/ENCFF015IVD.bed.gz	hg19			released		antibody characterized with exemption, low read depth			
ENCFF340WUW	bed narrowPeak	conservative idr thresholded peaks	ENCSR706YUH	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens				SMARCA5-human	DNA					False	2017-06-07	ENCODE				1, 2							ENCFF001TDO, ENCFF159DHF, ENCFF552GWT, ENCFF647XXJ	385876	ENCODE Processing Pipeline	37efc4cd7655ee72af44aac3ce2c4428		https://www.encodeproject.org/files/ENCFF340WUW/@@download/ENCFF340WUW.bed.gz	hg19			released		mild to moderate bottlenecking			
ENCFF496PLN	bed narrowPeak	conservative idr thresholded peaks	ENCSR000DZP	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens				SMC3-human	DNA		see document	see document		False	2011-10-29	ENCODE				1, 2							ENCFF001TDO, ENCFF027ZKP, ENCFF246ZRW, ENCFF249QCH	346205	ENCODE Processing Pipeline	1d4b668c7e10bf1bfd1e1eb5a081a3cf		https://www.encodeproject.org/files/ENCFF496PLN/@@download/ENCFF496PLN.bed.gz	hg19			released		inconsistent target of control experiment, low read length, borderline replicate concordance	biological replicates with identical biosample		
ENCFF069KRU	bed narrowPeak	conservative idr thresholded peaks	ENCSR041XML	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens				SRF-human	DNA					False	2018-01-26	ENCODE				1, 2							ENCFF001TDO, ENCFF172UOB, ENCFF467WTS, ENCFF500GHH	283536	ENCODE Processing Pipeline	3ad6115fc98005ed4657fd0e2db1d73f		https://www.encodeproject.org/files/ENCFF069KRU/@@download/ENCFF069KRU.bed.gz	hg19			released		mild to moderate bottlenecking, moderate library complexity	experiment not submitted to GEO	partially characterized antibody	
ENCFF568FPC	bed narrowPeak	conservative idr thresholded peaks	ENCSR332EYT	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens				STAT1-human	DNA					False	2014-07-07	ENCODE				1, 2							ENCFF001TDO, ENCFF073OWF, ENCFF709QKK, ENCFF921NFP	92489	ENCODE Processing Pipeline	af27fd62812a77a539dc18643134241a		https://www.encodeproject.org/files/ENCFF568FPC/@@download/ENCFF568FPC.bed.gz	hg19			released		mild to moderate bottlenecking, antibody characterized with exemption, borderline replicate concordance			
ENCFF494DOZ	bed narrowPeak	conservative idr thresholded peaks	ENCSR000DZV	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens				STAT3-human	DNA		see document	see document		False	2011-10-29	ENCODE				1, 2							ENCFF001TDO, ENCFF211SUY, ENCFF234PNC, ENCFF318RHH	94983	ENCODE Processing Pipeline	af713cd9a66c0c8b0e08bc1d92e129e2		https://www.encodeproject.org/files/ENCFF494DOZ/@@download/ENCFF494DOZ.bed.gz	hg19			released		inconsistent target of control experiment, low read length, low read depth, borderline replicate concordance	biological replicates with identical biosample		
ENCFF752VNM	bed narrowPeak	conservative idr thresholded peaks	ENCSR000BQZ	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens				STAT5A-human	DNA		see document	see document		False	2012-02-29	ENCODE				1, 2							ENCFF001TDO, ENCFF447TGK, ENCFF772NOR, ENCFF876BBG	182296	ENCODE Processing Pipeline	6b91d7841a3ca75afed517f864206555		https://www.encodeproject.org/files/ENCFF752VNM/@@download/ENCFF752VNM.bed.gz	hg19			released		low read length, inconsistent platforms	biological replicates with identical biosample		
ENCFF325FCK	bed narrowPeak	conservative idr thresholded peaks	ENCSR000BGS	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens				TAF1-human	DNA		see document	see document		False	2011-07-18	ENCODE				1, 2							ENCFF001TDO, ENCFF270KWZ, ENCFF466MWY, ENCFF626GCR	251008	ENCODE Processing Pipeline	b888ed8b09e2012ec79b20eb1519b618		https://www.encodeproject.org/files/ENCFF325FCK/@@download/ENCFF325FCK.bed.gz	hg19			released		mild to moderate bottlenecking, low read length, low read depth, borderline replicate concordance	biological replicates with identical biosample		
ENCFF360OXD	bed narrowPeak	conservative idr thresholded peaks	ENCSR412QBS	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens				TARDBP-human	DNA					False	2016-04-22	ENCODE				1, 2							ENCFF001TDO, ENCFF016QUV, ENCFF187SWR, ENCFF354CAT	322109	ENCODE Processing Pipeline	2cf74eb6c77b5825a3ba1553d2be39bf		https://www.encodeproject.org/files/ENCFF360OXD/@@download/ENCFF360OXD.bed.gz	hg19			released					
ENCFF029IZU	bed narrowPeak	conservative idr thresholded peaks	ENCSR000DYZ	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens				TBL1XR1-human	DNA		see document	see document		False	2012-05-14	ENCODE				1, 2							ENCFF001TDO, ENCFF453YFD, ENCFF630PWI, ENCFF941AZB	236279	ENCODE Processing Pipeline	b86a3e24028d7517a12ecfc4dd863231		https://www.encodeproject.org/files/ENCFF029IZU/@@download/ENCFF029IZU.bed.gz	hg19			released		inconsistent target of control experiment, low read length, low read depth	biological replicates with identical biosample		
ENCFF327NLV	bed narrowPeak	conservative idr thresholded peaks	ENCSR000DZZ	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens				TBP-human	DNA		see document	see document		False	2011-10-29	ENCODE				1, 2							ENCFF001TDO, ENCFF052EPC, ENCFF054TZW, ENCFF113YPN	280153	ENCODE Processing Pipeline	4359d75c821f817cf46ca0072a0c669a		https://www.encodeproject.org/files/ENCFF327NLV/@@download/ENCFF327NLV.bed.gz	hg19			released		inconsistent target of control experiment, low read length, low read depth, borderline replicate concordance	biological replicates with identical biosample		
ENCFF515HWO	bed narrowPeak	conservative idr thresholded peaks	ENCSR739IHN	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens				TBX21-human	DNA					False	2016-06-14	ENCODE				1, 2							ENCFF001TDO, ENCFF096FPV, ENCFF869HSY, ENCFF902EUL	480476	ENCODE Processing Pipeline	6e3685707be0e66d9511c5d64b130d18		https://www.encodeproject.org/files/ENCFF515HWO/@@download/ENCFF515HWO.bed.gz	hg19			released		mild to moderate bottlenecking, low read depth, moderate library complexity			
ENCFF759PVA	bed narrowPeak	conservative idr thresholded peaks	ENCSR000BGZ	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens				TCF12-human	DNA		see document	see document		False	2011-07-18	ENCODE				1, 2							ENCFF001TDO, ENCFF571QYV, ENCFF734EMB, ENCFF814CGS	357053	ENCODE Processing Pipeline	b0b344ab04a7ab4a1a59472d2924da61		https://www.encodeproject.org/files/ENCFF759PVA/@@download/ENCFF759PVA.bed.gz	hg19			released		mild to moderate bottlenecking, low read length, low read depth	biological replicates with identical biosample		
ENCFF817AOQ	bed narrowPeak	conservative idr thresholded peaks	ENCSR501DKS	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens				TCF7-human	DNA		see document	see document		False	2014-07-07	ENCODE				1, 2							ENCFF001TDO, ENCFF508MRO, ENCFF925ZGX, ENCFF988AWI	151146	ENCODE Processing Pipeline	d6f30f82bca591b0adba46bb845d147f		https://www.encodeproject.org/files/ENCFF817AOQ/@@download/ENCFF817AOQ.bed.gz	hg19			released		antibody characterized with exemption, low read depth, borderline replicate concordance			
