ENCFF231HJU	bed narrowPeak	conservative idr thresholded peaks	ENCSR416QLJ	ChIP-seq	EFO:0002067	K562	cell line	Homo sapiens				eGFP-CEBPB-human	DNA					False	2016-01-14	ENCODE				1, 2							ENCFF001TDO, ENCFF408FLA, ENCFF441YTV, ENCFF519FSK	989683	ENCODE Processing Pipeline	0925d905a9357d38186338a7bbe0d6a5		https://www.encodeproject.org/files/ENCFF231HJU/@@download/ENCFF231HJU.bed.gz	hg19			released		missing genetic modification characterization			
ENCFF674WGB	bed narrowPeak	conservative idr thresholded peaks	ENCSR490LWA	ChIP-seq	EFO:0002067	K562	cell line	Homo sapiens				eGFP-CEBPG-human	DNA					False	2017-04-14	ENCODE				1, 2							ENCFF001TDO, ENCFF183FOU, ENCFF335AYY, ENCFF880AEL	734107	ENCODE Processing Pipeline	aa6eeaf78f1fbb224fd42ca73c50a831		https://www.encodeproject.org/files/ENCFF674WGB/@@download/ENCFF674WGB.bed.gz	hg19			released		missing genetic modification characterization			
ENCFF459GME	bed narrowPeak	conservative idr thresholded peaks	ENCSR093FKD	ChIP-seq	EFO:0002067	K562	cell line	Homo sapiens				eGFP-CREB3-human	DNA					False	2016-03-02	ENCODE				1, 2							ENCFF001TDO, ENCFF313HJO, ENCFF328JKG, ENCFF572YZB	156638	ENCODE Processing Pipeline	ece1d1bd0ea684a057482ba82dad6e56		https://www.encodeproject.org/files/ENCFF459GME/@@download/ENCFF459GME.bed.gz	hg19			released		missing genetic modification characterization, mild to moderate bottlenecking, low read depth, moderate library complexity			
ENCFF193JMA	bed narrowPeak	conservative idr thresholded peaks	ENCSR178NTX	ChIP-seq	EFO:0002067	K562	cell line	Homo sapiens				eGFP-CUX1-human	DNA					False	2016-06-13	ENCODE				1, 2							ENCFF001TDO, ENCFF010BGE, ENCFF758WOZ, ENCFF813QPT	102641	ENCODE Processing Pipeline	12255b4dde9525ae83bc9ac4df57ba38		https://www.encodeproject.org/files/ENCFF193JMA/@@download/ENCFF193JMA.bed.gz	hg19			released		missing genetic modification characterization, control low read depth			
ENCFF018SRT	bed narrowPeak	conservative idr thresholded peaks	ENCSR382AIB	ChIP-seq	EFO:0002067	K562	cell line	Homo sapiens				eGFP-DDX20-human	DNA					False	2016-02-16	ENCODE				1, 2							ENCFF001TDO, ENCFF316SRU, ENCFF523JZB, ENCFF667SBT	63131	ENCODE Processing Pipeline	ae730decaca2abf01e955eb963be0284		https://www.encodeproject.org/files/ENCFF018SRT/@@download/ENCFF018SRT.bed.gz	hg19			released		missing genetic modification characterization, mild to moderate bottlenecking, low read depth, moderate library complexity			
ENCFF322LZW	bed narrowPeak	conservative idr thresholded peaks	ENCSR167JBG	ChIP-seq	EFO:0002067	K562	cell line	Homo sapiens				eGFP-DIDO1-human	DNA					False	2016-03-02	ENCODE				1, 2							ENCFF001TDO, ENCFF307MIA, ENCFF377KNC, ENCFF816UNQ	95844	ENCODE Processing Pipeline	91fb15bea82e901f80e5f72fd85629a4		https://www.encodeproject.org/files/ENCFF322LZW/@@download/ENCFF322LZW.bed.gz	hg19			released		missing genetic modification characterization, low read depth			
ENCFF140VIF	bed narrowPeak	conservative idr thresholded peaks	ENCSR975SSR	ChIP-seq	EFO:0002067	K562	cell line	Homo sapiens				eGFP-ELF1-human	DNA					False	2016-06-13	ENCODE				1, 2							ENCFF001TDO, ENCFF074NKQ, ENCFF241QBV, ENCFF769RKU	308977	ENCODE Processing Pipeline	3d0685831059d13fc3b7a4f661551f7a		https://www.encodeproject.org/files/ENCFF140VIF/@@download/ENCFF140VIF.bed.gz	hg19			released		missing genetic modification characterization			
ENCFF392QMP	bed narrowPeak	conservative idr thresholded peaks	ENCSR596IKD	ChIP-seq	EFO:0002067	K562	cell line	Homo sapiens				eGFP-ETS2-human	DNA					False	2016-08-24	ENCODE				1, 2							ENCFF001TDO, ENCFF331IWR, ENCFF804AYO, ENCFF982UOO	19756	ENCODE Processing Pipeline	1432f04cc5fa7a467c568fc0ad045570		https://www.encodeproject.org/files/ENCFF392QMP/@@download/ENCFF392QMP.bed.gz	hg19			released		missing genetic modification characterization, mild to moderate bottlenecking, moderate library complexity	experiment not submitted to GEO	poor library complexity, severe bottlenecking	
ENCFF332WRL	bed narrowPeak	conservative idr thresholded peaks	ENCSR277DMR	ChIP-seq	EFO:0002067	K562	cell line	Homo sapiens				eGFP-ETV1-human	DNA					False	2016-03-02	ENCODE				1, 2							ENCFF001TDO, ENCFF421DGE, ENCFF645BHJ, ENCFF692PZN	330015	ENCODE Processing Pipeline	64dd3223c154b5af1dd1e9f5a68f6bed		https://www.encodeproject.org/files/ENCFF332WRL/@@download/ENCFF332WRL.bed.gz	hg19			released		missing genetic modification characterization, control low read depth, low read depth			
ENCFF797AAQ	bed narrowPeak	conservative idr thresholded peaks	ENCSR847LBF	ChIP-seq	EFO:0002067	K562	cell line	Homo sapiens				eGFP-FOXJ2-human	DNA					False	2016-06-13	ENCODE				1, 2							ENCFF001TDO, ENCFF521WEX, ENCFF629GGT, ENCFF639WQU	225949	ENCODE Processing Pipeline	6e88bb45e6fc9cfcfe210b7a58aef722		https://www.encodeproject.org/files/ENCFF797AAQ/@@download/ENCFF797AAQ.bed.gz	hg19			released		missing genetic modification characterization, control low read depth, low read depth			
ENCFF427YBA	bed narrowPeak	conservative idr thresholded peaks	ENCSR290MUH	ChIP-seq	EFO:0002067	K562	cell line	Homo sapiens				eGFP-GABPA-human	DNA					False	2016-06-13	ENCODE				1, 2							ENCFF001TDO, ENCFF026SKI, ENCFF835LBQ, ENCFF845TET	586872	ENCODE Processing Pipeline	c7604f39f8cc2afd5107ead2064eeb57		https://www.encodeproject.org/files/ENCFF427YBA/@@download/ENCFF427YBA.bed.gz	hg19			released		missing genetic modification characterization, low read depth			
ENCFF879REQ	bed narrowPeak	conservative idr thresholded peaks	ENCSR000DKA	ChIP-seq	EFO:0002067	K562	cell line	Homo sapiens				eGFP-GATA2-human	DNA		see document	see document		False	2011-06-03	ENCODE				1, 2							ENCFF001TDO, ENCFF185LGX, ENCFF444LYN, ENCFF766MMM	160165	ENCODE Processing Pipeline	f13dd0fa61360b2d42d1a03660019329		https://www.encodeproject.org/files/ENCFF879REQ/@@download/ENCFF879REQ.bed.gz	hg19			released		missing genetic modification characterization, low read length, low read depth		insufficient replicate concordance	
ENCFF915SSM	bed narrowPeak	conservative idr thresholded peaks	ENCSR801RPW	ChIP-seq	EFO:0002067	K562	cell line	Homo sapiens				eGFP-GTF2A2-human	DNA					False	2016-08-24	ENCODE				1, 2							ENCFF001TDO, ENCFF124LKA, ENCFF490ZQW, ENCFF796QIY	103537	ENCODE Processing Pipeline	4ef498e594f6dfcbb27bf3a6499dee0c		https://www.encodeproject.org/files/ENCFF915SSM/@@download/ENCFF915SSM.bed.gz	hg19			released		missing genetic modification characterization, mild to moderate bottlenecking			
ENCFF394WVZ	bed narrowPeak	conservative idr thresholded peaks	ENCSR532KTI	ChIP-seq	EFO:0002067	K562	cell line	Homo sapiens				eGFP-GTF2E2-human	DNA					False	2016-06-13	ENCODE				1, 2							ENCFF001TDO, ENCFF138CUL, ENCFF373TEW, ENCFF796SSH	197309	ENCODE Processing Pipeline	63e73984e4425e3cbf06cb0ce7558780		https://www.encodeproject.org/files/ENCFF394WVZ/@@download/ENCFF394WVZ.bed.gz	hg19			released		missing genetic modification characterization, control low read depth			
ENCFF531QQR	bed narrowPeak	conservative idr thresholded peaks	ENCSR835TCD	ChIP-seq	EFO:0002067	K562	cell line	Homo sapiens				eGFP-HDAC8-human	DNA					False	2016-02-16	ENCODE				1, 2							ENCFF001TDO, ENCFF220RNG, ENCFF690UHD, ENCFF867FAH	100665	ENCODE Processing Pipeline	b137a79da588cfb9e64ca67ee265043d		https://www.encodeproject.org/files/ENCFF531QQR/@@download/ENCFF531QQR.bed.gz	hg19			released		missing genetic modification characterization, mild to moderate bottlenecking, moderate library complexity			
ENCFF413OIG	bed narrowPeak	conservative idr thresholded peaks	ENCSR619GFP	ChIP-seq	EFO:0002067	K562	cell line	Homo sapiens				eGFP-HINFP-human	DNA					False	2016-03-02	ENCODE				1, 2							ENCFF001TDO, ENCFF089QJI, ENCFF369YHE, ENCFF922IFQ	101256	ENCODE Processing Pipeline	12e85fe44ebdf827e3c7d618feee2aaf		https://www.encodeproject.org/files/ENCFF413OIG/@@download/ENCFF413OIG.bed.gz	hg19			released		missing genetic modification characterization, mild to moderate bottlenecking, control low read depth, low read depth			
ENCFF792DSI	bed narrowPeak	conservative idr thresholded peaks	ENCSR005NMT	ChIP-seq	EFO:0002067	K562	cell line	Homo sapiens				eGFP-ID3-human	DNA					False	2016-02-16	ENCODE				1, 2							ENCFF001TDO, ENCFF244XAR, ENCFF464FVG, ENCFF767ZAZ	290783	ENCODE Processing Pipeline	a3e585939b9783d2498a5048909eb2b1		https://www.encodeproject.org/files/ENCFF792DSI/@@download/ENCFF792DSI.bed.gz	hg19			released		missing genetic modification characterization, mild to moderate bottlenecking, moderate library complexity			
ENCFF719RTA	bed narrowPeak	conservative idr thresholded peaks	ENCSR648INT	ChIP-seq	EFO:0002067	K562	cell line	Homo sapiens				eGFP-ILK-human	DNA					False	2016-02-16	ENCODE				1, 2							ENCFF001TDO, ENCFF207HZD, ENCFF237JZC, ENCFF847LIB	20640	ENCODE Processing Pipeline	56cb9e83967cb122600b574351b9c3dd		https://www.encodeproject.org/files/ENCFF719RTA/@@download/ENCFF719RTA.bed.gz	hg19			released		missing genetic modification characterization, mild to moderate bottlenecking, low read depth, moderate library complexity			
ENCFF372XLP	bed narrowPeak	conservative idr thresholded peaks	ENCSR854MCV	ChIP-seq	EFO:0002067	K562	cell line	Homo sapiens				eGFP-IRF1-human	DNA					False	2016-03-02	ENCODE				1, 2							ENCFF001TDO, ENCFF814SES, ENCFF857RCJ, ENCFF961ADP	176211	ENCODE Processing Pipeline	ca85f4e90a52e224291c6f8884748547		https://www.encodeproject.org/files/ENCFF372XLP/@@download/ENCFF372XLP.bed.gz	hg19			released		borderline replicate concordance, missing genetic modification characterization, mild to moderate bottlenecking, low read depth, moderate library complexity			
ENCFF850QMO	bed narrowPeak	conservative idr thresholded peaks	ENCSR926KTP	ChIP-seq	EFO:0002067	K562	cell line	Homo sapiens				eGFP-IRF9-human	DNA					False	2016-01-14	ENCODE				1, 2							ENCFF001TDO, ENCFF437EBC, ENCFF672YBV, ENCFF878TRQ	136496	ENCODE Processing Pipeline	7f00bcb2cb9f6253e167186bb42edc00		https://www.encodeproject.org/files/ENCFF850QMO/@@download/ENCFF850QMO.bed.gz	hg19			released		missing genetic modification characterization			
ENCFF387ZED	bed narrowPeak	conservative idr thresholded peaks	ENCSR608HVP	ChIP-seq	EFO:0002067	K562	cell line	Homo sapiens				eGFP-KLF13-human	DNA					False	2016-03-02	ENCODE				1, 2							ENCFF001TDO, ENCFF119DBB, ENCFF163SYH, ENCFF367KYN	124796	ENCODE Processing Pipeline	1c47d766d473a12e61a1c3dc9c644db4		https://www.encodeproject.org/files/ENCFF387ZED/@@download/ENCFF387ZED.bed.gz	hg19			released		borderline replicate concordance, missing genetic modification characterization, mild to moderate bottlenecking, low read depth, moderate library complexity			
ENCFF581HPR	bed narrowPeak	conservative idr thresholded peaks	ENCSR550HCT	ChIP-seq	EFO:0002067	K562	cell line	Homo sapiens				eGFP-KLF1-human	DNA					False	2016-01-14	ENCODE				1, 2							ENCFF001TDO, ENCFF255LGM, ENCFF830SMA, ENCFF842XXA	164735	ENCODE Processing Pipeline	117180912cb7d5c4f8bb975ca6ee83f9		https://www.encodeproject.org/files/ENCFF581HPR/@@download/ENCFF581HPR.bed.gz	hg19			released		missing genetic modification characterization	missing mapped reads lengths		
ENCFF921SVE	bed narrowPeak	conservative idr thresholded peaks	ENCSR818DQV	ChIP-seq	EFO:0002067	K562	cell line	Homo sapiens				eGFP-MAFG-human	DNA					False	2016-01-14	ENCODE				1, 2							ENCFF001TDO, ENCFF421KPL, ENCFF638THQ, ENCFF703AYW	761326	ENCODE Processing Pipeline	7ce7acc1806b1034a155c489cdb64ab3		https://www.encodeproject.org/files/ENCFF921SVE/@@download/ENCFF921SVE.bed.gz	hg19			released		missing genetic modification characterization			
ENCFF776UTN	bed narrowPeak	conservative idr thresholded peaks	ENCSR647ZXA	ChIP-seq	EFO:0002067	K562	cell line	Homo sapiens				eGFP-MEF2D-human	DNA					False	2016-08-24	ENCODE				1, 2							ENCFF001TDO, ENCFF170VIW, ENCFF345KFF, ENCFF369MAB	230173	ENCODE Processing Pipeline	d2dc072bac32b1a8a4b80447f779b60a		https://www.encodeproject.org/files/ENCFF776UTN/@@download/ENCFF776UTN.bed.gz	hg19			released		missing genetic modification characterization, low read depth			
ENCFF759YKT	bed narrowPeak	conservative idr thresholded peaks	ENCSR552YGL	ChIP-seq	EFO:0002067	K562	cell line	Homo sapiens				eGFP-NFE2-human	DNA					False	2016-08-24	ENCODE				1, 2							ENCFF001TDO, ENCFF140CQS, ENCFF619AGT, ENCFF688MMW	688659	ENCODE Processing Pipeline	f3e4c6b726db91d636dee4edc466ca59		https://www.encodeproject.org/files/ENCFF759YKT/@@download/ENCFF759YKT.bed.gz	hg19			released		missing genetic modification characterization, low read depth			
ENCFF625IYZ	bed narrowPeak	conservative idr thresholded peaks	ENCSR632SHZ	ChIP-seq	EFO:0002067	K562	cell line	Homo sapiens				eGFP-NFE2L1-human	DNA					False	2016-03-02	ENCODE				1, 2							ENCFF001TDO, ENCFF197SSW, ENCFF627BPL, ENCFF771POP	80810	ENCODE Processing Pipeline	1c6ae16b5a084d64eaf41776e98d524f		https://www.encodeproject.org/files/ENCFF625IYZ/@@download/ENCFF625IYZ.bed.gz	hg19			released		borderline replicate concordance, missing genetic modification characterization, mild to moderate bottlenecking, low read depth, moderate library complexity			
ENCFF633PGJ	bed narrowPeak	conservative idr thresholded peaks	ENCSR178DEG	ChIP-seq	EFO:0002067	K562	cell line	Homo sapiens				eGFP-NR2C1-human	DNA					False	2017-01-31	ENCODE				1, 2							ENCFF001TDO, ENCFF243AWG, ENCFF258HYJ, ENCFF802GJA	422002	ENCODE Processing Pipeline	3975b1a4f948fb5c2ab2b04a7c98b18d		https://www.encodeproject.org/files/ENCFF633PGJ/@@download/ENCFF633PGJ.bed.gz	hg19			released		missing genetic modification characterization, mild to moderate bottlenecking, inconsistent platforms			
ENCFF978GHB	bed narrowPeak	conservative idr thresholded peaks	ENCSR750LYM	ChIP-seq	EFO:0002067	K562	cell line	Homo sapiens				eGFP-NR2C2-human	DNA					False	2016-06-13	ENCODE				1, 2							ENCFF001TDO, ENCFF374WLL, ENCFF610XAF, ENCFF994BAN	581418	ENCODE Processing Pipeline	c21f4e72839e1631cf4753dbcd32d199		https://www.encodeproject.org/files/ENCFF978GHB/@@download/ENCFF978GHB.bed.gz	hg19			released		missing genetic modification characterization			
ENCFF837QOK	bed narrowPeak	conservative idr thresholded peaks	ENCSR130PDE	ChIP-seq	EFO:0002067	K562	cell line	Homo sapiens				eGFP-NR4A1-human	DNA					False	2016-09-01	ENCODE				1, 2							ENCFF001TDO, ENCFF090MIJ, ENCFF317YJY, ENCFF319MZU	285691	ENCODE Processing Pipeline	b30e85edba612b39d8afdc6536d78f53		https://www.encodeproject.org/files/ENCFF837QOK/@@download/ENCFF837QOK.bed.gz	hg19			released		missing genetic modification characterization, mild to moderate bottlenecking, moderate library complexity			
ENCFF843JFL	bed narrowPeak	conservative idr thresholded peaks	ENCSR263DFP	ChIP-seq	EFO:0002067	K562	cell line	Homo sapiens				eGFP-PBX2-human	DNA					False	2016-08-24	ENCODE				1, 2							ENCFF001TDO, ENCFF075DYV, ENCFF475TJT, ENCFF869BQK	576225	ENCODE Processing Pipeline	3c1385c9f42cd85df9747babe13ee964		https://www.encodeproject.org/files/ENCFF843JFL/@@download/ENCFF843JFL.bed.gz	hg19			released		missing genetic modification characterization, mild to moderate bottlenecking, low read depth, moderate library complexity			
ENCFF910COF	bed narrowPeak	conservative idr thresholded peaks	ENCSR400FSM	ChIP-seq	EFO:0002067	K562	cell line	Homo sapiens				eGFP-POLR2H-human	DNA					False	2016-08-24	ENCODE				1, 2							ENCFF001TDO, ENCFF138QHW, ENCFF642AZQ, ENCFF923FBF	427638	ENCODE Processing Pipeline	431e0ad1d8469bf48bd6bf98ff3065d3		https://www.encodeproject.org/files/ENCFF910COF/@@download/ENCFF910COF.bed.gz	hg19			released		missing genetic modification characterization, mild to moderate bottlenecking, control low read depth, low read depth, moderate library complexity			
ENCFF403EOA	bed narrowPeak	conservative idr thresholded peaks	ENCSR126FZN	ChIP-seq	EFO:0002067	K562	cell line	Homo sapiens				eGFP-PTRF-human	DNA					False	2016-01-14	ENCODE				1, 2							ENCFF001TDO, ENCFF355KNJ, ENCFF357IPW, ENCFF488ZUO	72715	ENCODE Processing Pipeline	64b1427667f0ece7692715b330338dd7		https://www.encodeproject.org/files/ENCFF403EOA/@@download/ENCFF403EOA.bed.gz	hg19			released		missing genetic modification characterization, mild to moderate bottlenecking	missing mapped reads lengths		
ENCFF320ZVD	bed narrowPeak	conservative idr thresholded peaks	ENCSR314BBS	ChIP-seq	EFO:0002067	K562	cell line	Homo sapiens				eGFP-PTTG1-human	DNA					False	2016-03-02	ENCODE				1, 2							ENCFF001TDO, ENCFF069PPO, ENCFF351JUL, ENCFF981LHO	65637	ENCODE Processing Pipeline	d2a7ec45263ca5b3e3377e81acd82e71		https://www.encodeproject.org/files/ENCFF320ZVD/@@download/ENCFF320ZVD.bed.gz	hg19			released		missing genetic modification characterization, mild to moderate bottlenecking, low read depth			
ENCFF876JRX	bed narrowPeak	conservative idr thresholded peaks	ENCSR410DWC	ChIP-seq	EFO:0002067	K562	cell line	Homo sapiens				eGFP-PYGO2-human	DNA					False	2016-01-14	ENCODE				1, 2							ENCFF001TDO, ENCFF021CLN, ENCFF311BXD, ENCFF430YKE	85480	ENCODE Processing Pipeline	3cca22439d969eec1c21485e3815e2e7		https://www.encodeproject.org/files/ENCFF876JRX/@@download/ENCFF876JRX.bed.gz	hg19			released		missing genetic modification characterization, mild to moderate bottlenecking, moderate library complexity			
ENCFF939ETO	bed narrowPeak	conservative idr thresholded peaks	ENCSR772EEN	ChIP-seq	EFO:0002067	K562	cell line	Homo sapiens				eGFP-RELA-human	DNA					False	2016-01-14	ENCODE				1, 2							ENCFF001TDO, ENCFF347CVK, ENCFF401ROZ, ENCFF993MOQ	118707	ENCODE Processing Pipeline	482a64ac5276f1a7babed1320153ec49		https://www.encodeproject.org/files/ENCFF939ETO/@@download/ENCFF939ETO.bed.gz	hg19			released		missing genetic modification characterization, mild to moderate bottlenecking, moderate library complexity			
ENCFF511GKD	bed narrowPeak	conservative idr thresholded peaks	ENCSR671GFC	ChIP-seq	EFO:0002067	K562	cell line	Homo sapiens				eGFP-TAF7-human	DNA					False	2016-01-14	ENCODE				1, 2							ENCFF001TDO, ENCFF827LZB, ENCFF869TGI, ENCFF963EUU	189282	ENCODE Processing Pipeline	aea82ce28d87dadadcda001193b5001d		https://www.encodeproject.org/files/ENCFF511GKD/@@download/ENCFF511GKD.bed.gz	hg19			released		missing genetic modification characterization			
ENCFF006PAK	bed narrowPeak	conservative idr thresholded peaks	ENCSR635GTR	ChIP-seq	EFO:0002067	K562	cell line	Homo sapiens				eGFP-TEAD2-human	DNA					False	2016-03-02	ENCODE				1, 2							ENCFF001TDO, ENCFF267PBD, ENCFF777YSR, ENCFF828PUB	69474	ENCODE Processing Pipeline	ababe80d1949f5ff877d8575537b71e1		https://www.encodeproject.org/files/ENCFF006PAK/@@download/ENCFF006PAK.bed.gz	hg19			released		missing genetic modification characterization, control low read depth			
ENCFF179TYN	bed narrowPeak	conservative idr thresholded peaks	ENCSR017GBO	ChIP-seq	EFO:0002067	K562	cell line	Homo sapiens				eGFP-TFDP1-human	DNA					False	2016-06-13	ENCODE				1, 2							ENCFF001TDO, ENCFF250VQN, ENCFF676RSO, ENCFF833HIY	343223	ENCODE Processing Pipeline	bd96e0762553afef00b3610bcbf102cd		https://www.encodeproject.org/files/ENCFF179TYN/@@download/ENCFF179TYN.bed.gz	hg19			released		missing genetic modification characterization, low read depth, borderline replicate concordance			
ENCFF494TFV	bed narrowPeak	conservative idr thresholded peaks	ENCSR787RVK	ChIP-seq	EFO:0002067	K562	cell line	Homo sapiens				eGFP-TSC22D4-human	DNA					False	2016-03-02	ENCODE				1, 2							ENCFF001TDO, ENCFF225CMV, ENCFF575RVG, ENCFF597WGL	29058	ENCODE Processing Pipeline	c4325f3320dcda06b9e1121d4f99f100		https://www.encodeproject.org/files/ENCFF494TFV/@@download/ENCFF494TFV.bed.gz	hg19			released		missing genetic modification characterization, control low read depth			
ENCFF003GOA	bed narrowPeak	conservative idr thresholded peaks	ENCSR359NFW	ChIP-seq	EFO:0002067	K562	cell line	Homo sapiens				eGFP-USF2-human	DNA					False	2016-06-13	ENCODE				1, 2							ENCFF001TDO, ENCFF058DFD, ENCFF138XJT, ENCFF165PIM	266886	ENCODE Processing Pipeline	603d579136fb94a8a916673206def8bc		https://www.encodeproject.org/files/ENCFF003GOA/@@download/ENCFF003GOA.bed.gz	hg19			released		missing genetic modification characterization, control low read depth, low read depth			
ENCFF624CZP	bed narrowPeak	conservative idr thresholded peaks	ENCSR706BJO	ChIP-seq	EFO:0002067	K562	cell line	Homo sapiens				eGFP-ZBTB11-human	DNA					False	2016-06-13	ENCODE				1, 2							ENCFF001TDO, ENCFF162YHD, ENCFF847LNA, ENCFF999XQG	412446	ENCODE Processing Pipeline	692d1e44ddcd7058604d10ceae315d5e		https://www.encodeproject.org/files/ENCFF624CZP/@@download/ENCFF624CZP.bed.gz	hg19			released		missing genetic modification characterization			
ENCFF575JXW	bed narrowPeak	conservative idr thresholded peaks	ENCSR920ASP	ChIP-seq	EFO:0002067	K562	cell line	Homo sapiens				eGFP-ZFX-human	DNA					False	2016-06-13	ENCODE				1, 2							ENCFF001TDO, ENCFF423GZH, ENCFF487JYD, ENCFF590NAP	414991	ENCODE Processing Pipeline	2e9780b666c281818fe50560613fe84b		https://www.encodeproject.org/files/ENCFF575JXW/@@download/ENCFF575JXW.bed.gz	hg19			released		missing genetic modification characterization, low read depth			
ENCFF115ZHW	bed narrowPeak	conservative idr thresholded peaks	ENCSR448UKK	ChIP-seq	EFO:0002067	K562	cell line	Homo sapiens				eGFP-ZKSCAN8-human	DNA					False	2016-06-13	ENCODE				1, 2							ENCFF001TDO, ENCFF234TBD, ENCFF603LKQ, ENCFF839IXS	131928	ENCODE Processing Pipeline	208e7ad0aae49e44f9e58beff4c86991		https://www.encodeproject.org/files/ENCFF115ZHW/@@download/ENCFF115ZHW.bed.gz	hg19			released		missing genetic modification characterization			
ENCFF197LEN	bed narrowPeak	conservative idr thresholded peaks	ENCSR011PEI	ChIP-seq	EFO:0002067	K562	cell line	Homo sapiens				eGFP-ZNF175-human	DNA					False	2016-06-13	ENCODE				1, 2							ENCFF001TDO, ENCFF195EMK, ENCFF260RNL, ENCFF472SCD	339648	ENCODE Processing Pipeline	624b9ac0430f98821d11e93a624f1483		https://www.encodeproject.org/files/ENCFF197LEN/@@download/ENCFF197LEN.bed.gz	hg19			released		missing genetic modification characterization, mild to moderate bottlenecking, control low read depth, low read depth			
ENCFF048DTR	bed narrowPeak	conservative idr thresholded peaks	ENCSR117WTM	ChIP-seq	EFO:0002067	K562	cell line	Homo sapiens				eGFP-ZNF24-human	DNA					False	2016-03-02	ENCODE				1, 2							ENCFF001TDO, ENCFF670KBE, ENCFF694BDZ, ENCFF710KBI	196845	ENCODE Processing Pipeline	0f056a0878f013af157453cb04729afc		https://www.encodeproject.org/files/ENCFF048DTR/@@download/ENCFF048DTR.bed.gz	hg19			released		missing genetic modification characterization, low read depth			
ENCFF504AID	bed narrowPeak	conservative idr thresholded peaks	ENCSR674SCQ	ChIP-seq	EFO:0002067	K562	cell line	Homo sapiens				eGFP-ZNF354B-human	DNA					False	2017-02-13	ENCODE				1, 2							ENCFF001TDO, ENCFF225EQY, ENCFF228ORA, ENCFF849XOM	80776	ENCODE Processing Pipeline	06150697ff256e24616c22ace6080e0d		https://www.encodeproject.org/files/ENCFF504AID/@@download/ENCFF504AID.bed.gz	hg19			released		missing genetic modification characterization, mild to moderate bottlenecking			
ENCFF610XQH	bed narrowPeak	conservative idr thresholded peaks	ENCSR598TIR	ChIP-seq	EFO:0002067	K562	cell line	Homo sapiens				eGFP-ZNF507-human	DNA					False	2017-02-13	ENCODE				1, 2							ENCFF001TDO, ENCFF096XNX, ENCFF211EQN, ENCFF396RQL	204242	ENCODE Processing Pipeline	78aa33b6144d912670765fcf90542d6c		https://www.encodeproject.org/files/ENCFF610XQH/@@download/ENCFF610XQH.bed.gz	hg19			released		missing genetic modification characterization			
ENCFF617CTX	bed narrowPeak	conservative idr thresholded peaks	ENCSR591CCL	ChIP-seq	EFO:0002067	K562	cell line	Homo sapiens				eGFP-ZNF512-human	DNA					False	2016-08-24	ENCODE				1, 2							ENCFF001TDO, ENCFF188IJE, ENCFF357VCS, ENCFF530EDL	399859	ENCODE Processing Pipeline	4ebf8b06f0559b86426be620d5035f64		https://www.encodeproject.org/files/ENCFF617CTX/@@download/ENCFF617CTX.bed.gz	hg19			released		missing genetic modification characterization			
ENCFF498DWU	bed narrowPeak	conservative idr thresholded peaks	ENCSR149ZBI	ChIP-seq	EFO:0002067	K562	cell line	Homo sapiens				eGFP-ZNF584-human	DNA					False	2016-06-13	ENCODE				1, 2							ENCFF001TDO, ENCFF496DRF, ENCFF586UNH, ENCFF870WRO	220043	ENCODE Processing Pipeline	597a43b6282361a313cf2dac044aed32		https://www.encodeproject.org/files/ENCFF498DWU/@@download/ENCFF498DWU.bed.gz	hg19			released		missing genetic modification characterization, mild to moderate bottlenecking, low read depth			
ENCFF433UZU	bed narrowPeak	conservative idr thresholded peaks	ENCSR603XLW	ChIP-seq	EFO:0002067	K562	cell line	Homo sapiens				eGFP-ZNF589-human	DNA					False	2016-06-13	ENCODE				1, 2							ENCFF001TDO, ENCFF470XSK, ENCFF524YHM, ENCFF783GCE	316519	ENCODE Processing Pipeline	cffa04741a1c81b1f1a153eff47d066b		https://www.encodeproject.org/files/ENCFF433UZU/@@download/ENCFF433UZU.bed.gz	hg19			released		missing genetic modification characterization, control low read depth, low read depth			
ENCFF644EZR	bed narrowPeak	conservative idr thresholded peaks	ENCSR845BCL	ChIP-seq	EFO:0002067	K562	cell line	Homo sapiens				eGFP-ZNF639-human	DNA					False	2016-06-13	ENCODE				1, 2							ENCFF001TDO, ENCFF433SFB, ENCFF543QKR, ENCFF816KBT	401666	ENCODE Processing Pipeline	0cf0e7db73fecb4e539bd97225721dbc		https://www.encodeproject.org/files/ENCFF644EZR/@@download/ENCFF644EZR.bed.gz	hg19			released		missing genetic modification characterization, low read depth			
ENCFF377ZLR	bed narrowPeak	conservative idr thresholded peaks	ENCSR729HVR	ChIP-seq	EFO:0002067	K562	cell line	Homo sapiens				eGFP-ZNF644-human	DNA					False	2016-06-13	ENCODE				1, 2							ENCFF001TDO, ENCFF587MUY, ENCFF768USG, ENCFF887PEG	192374	ENCODE Processing Pipeline	30ce346d0419f40d40f18293b8a6c329		https://www.encodeproject.org/files/ENCFF377ZLR/@@download/ENCFF377ZLR.bed.gz	hg19			released		missing genetic modification characterization, low read depth			
